 3.00793484e-03 -4.81214199e-02 
 3.00849889e-03 -5.16539401e-02 
 3.00925598e-03 -5.63956932e-02 
 3.01039911e-03 -6.35552225e-02 
 3.01226108e-03 -7.52149778e-02 
 3.01535642e-03 -9.45854894e-02 
 3.02077937e-03 -1.28453815e-01 
 3.03029439e-03 -1.87536669e-01 
 3.04724615e-03 -2.91042542e-01 
 3.05766267e-03 -3.53040547e-01 
 3.06516166e-03 -3.96736239e-01 
 3.07006921e-03 -4.24809993e-01 
 3.07687460e-03 -4.63005409e-01 
 3.08111298e-03 -4.86371197e-01 
 3.08713746e-03 -5.18987143e-01 
 3.09918642e-03 -5.81945896e-01 
 3.12292484e-03 -6.95913270e-01 
 3.16417511e-03 -8.55897518e-01 
 3.24667565e-03 -9.97358207e-01 
 3.40001325e-03 -5.86013698e-01 
 3.45903599e-03 -2.53617569e-01 
 3.49672867e-03 -2.04471805e-02 
 3.50935453e-03  5.86592049e-02 
 3.51354784e-03  8.49337361e-02 
 3.51685105e-03  1.05590683e-01 
 3.51948731e-03  1.22044698e-01 
 3.52167547e-03  1.35676650e-01 
 3.52355460e-03  1.47363097e-01 
 3.52524551e-03  1.57861439e-01 
 3.52695820e-03  1.68476899e-01 
 3.52855434e-03  1.78352388e-01 
 3.53021970e-03  1.88637022e-01 
 3.53193279e-03  1.99194905e-01 
 3.53376886e-03  2.10485007e-01 
 3.53580511e-03  2.22973250e-01 
 3.53809558e-03  2.36976886e-01 
 3.54076077e-03  2.53209465e-01 
 3.54390895e-03  2.72291995e-01 
 3.54770186e-03  2.95140214e-01 
 3.55234557e-03  3.22884110e-01 
 3.55809310e-03  3.56839446e-01 
 3.56529304e-03  3.98713568e-01 
 3.57176940e-03  4.35684700e-01 
 3.57670687e-03  4.63389440e-01 
 3.58117125e-03  4.88056354e-01 
 3.58583788e-03  5.13429905e-01 
 3.59482589e-03  5.61037312e-01 
 3.60337145e-03  6.04644306e-01 
 3.61720700e-03  6.71497046e-01 
 3.63444835e-03  7.47653676e-01 
 3.65730634e-03  8.34968789e-01 
 3.68938384e-03  9.28164651e-01 
 3.73157961e-03  9.93123240e-01 
 3.79833932e-03  9.54046665e-01 
 3.89596271e-03  6.07970385e-01 
 3.95883932e-03  2.55639177e-01 
 3.98601419e-03  8.76746314e-02 
 3.99808280e-03  1.19710838e-02 
 4.00250689e-03 -1.41890389e-02 
 4.00394777e-03 -2.31811820e-02 
 4.00537201e-03 -3.20868438e-02 
 4.00604731e-03 -3.63125401e-02 
 4.00655878e-03 -3.95142453e-02 
 4.00693895e-03 -4.18943140e-02 
 4.00734171e-03 -4.44161803e-02 
 4.00771581e-03 -4.67588207e-02 
 4.00817345e-03 -4.96248108e-02 
 4.00877784e-03 -5.34100999e-02 
 4.00963888e-03 -5.88029735e-02 
 4.01106893e-03 -6.77592097e-02 
 4.01343802e-03 -8.25917079e-02 
 4.01766410e-03 -1.09019692e-01 
 4.02529206e-03 -1.56549210e-01 
 4.03914852e-03 -2.41954967e-01 
 4.06480085e-03 -3.94658804e-01 
 4.07375209e-03 -4.45581445e-01 
 4.08407056e-03 -5.02472248e-01 
 4.09149381e-03 -5.42112720e-01 
 4.10105131e-03 -5.91400696e-01 
 4.12016632e-03 -6.83418192e-01 
 4.14367440e-03 -7.82952019e-01 
 4.18482127e-03 -9.15016372e-01 
 4.24792881e-03 -9.97490598e-01 
 4.34395909e-03 -8.28591321e-01 
 4.37705870e-03 -6.95986397e-01 
 4.44325792e-03 -3.47835841e-01 
 4.46976900e-03 -1.88063836e-01 
 4.48707209e-03 -8.07692823e-02 
 4.49550273e-03 -2.81104280e-02 
 4.49916851e-03 -5.19649281e-03 
 4.50059418e-03  3.71210313e-03 
 4.50114680e-03  7.16346788e-03 
 4.50159584e-03  9.96705853e-03 
 4.50176487e-03  1.10237035e-02 
 4.50190646e-03  1.19106348e-02 
 4.50206091e-03  1.28791834e-02 
 4.50220469e-03  1.37812932e-02 
 4.50249223e-03  1.55861880e-02 
 4.50306732e-03  1.91969941e-02 
 4.50421750e-03  2.64193475e-02 
 4.50651786e-03  4.08612696e-02 
 4.51111857e-03  6.97182669e-02 
 4.52032000e-03  1.27235089e-01 
 4.53872287e-03  2.40803584e-01 
 4.55277210e-03  3.25418973e-01 
 4.56163173e-03  3.77516351e-01 
 4.56776616e-03  4.12912924e-01 
 4.57215536e-03  4.37865802e-01 
 4.57632696e-03  4.61273178e-01 
 4.58070378e-03  4.85491115e-01 
 4.58865966e-03  5.28559834e-01 
 4.59691032e-03  5.71827932e-01 
 4.61000342e-03  6.37291512e-01 
 4.62748258e-03  7.17892530e-01 
 4.65134507e-03  8.13787914e-01 
 4.68645091e-03  9.21158008e-01 
 4.73542671e-03  9.95623934e-01 
 4.80620526e-03  9.38107847e-01 
 4.91489625e-03  5.09467010e-01 
 4.95009815e-03  3.08316834e-01 
 5.00000000e-03 -2.42055339e-15 
